EntrezGeneId	geneSymbol	geneName	diseaseId	diseaseName	score	NumberOfPubmeds	associationType									
2099	ESR1	estrogen receptor 1	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
23187	PHLDB1	"pleckstrin homology-like domain, family B, member 1"	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
896	CCND3	cyclin D3	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
373156	GSTK1	glutathione S-transferase kappa 1	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
406971	MIR195	microRNA 195	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
55177	RMDN3	regulator of microtubule dynamics 3	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
11102	RPP14	ribonuclease P/MRP 14kDa subunit	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
27122	DKK3	dickkopf WNT signaling pathway inhibitor 3	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
6423	SFRP2	secreted frizzled-related protein 2	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
9961	MVP	major vault protein	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
4327	MMP19	matrix metallopeptidase 19	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
133482	SLCO6A1	"solute carrier organic anion transporter family, member 6A1"	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
5465	PPARA	peroxisome proliferator-activated receptor alpha	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
6558	SLC12A2	"solute carrier family 12 (sodium/potassium/chloride transporter), member 2"	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
1316	KLF6	Kruppel-like factor 6	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
2321	FLT1	fms-related tyrosine kinase 1	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
10735	STAG2	stromal antigen 2	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
92737	DNER	delta/notch-like EGF repeat containing	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
91419	XRCC6BP1	XRCC6 binding protein 1	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
6528	SLC5A5	"solute carrier family 5 (sodium/iodide cotransporter), member 5"	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
3586	IL10	interleukin 10	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
6855	SYP	synaptophysin	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
2354	FOSB	FBJ murine osteosarcoma viral oncogene homolog B	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
11010	GLIPR1	GLI pathogenesis-related 1	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
353	APRT	adenine phosphoribosyltransferase	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
6767	ST13	suppression of tumorigenicity 13 (colon carcinoma) (Hsp70 interacting protein)	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
3308	HSPA4	heat shock 70kDa protein 4	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
2837	UTS2R	urotensin 2 receptor	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
4440	MSI1	musashi RNA-binding protein 1	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
1233	CCR4	chemokine (C-C motif) receptor 4	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
6790	AURKA	aurora kinase A	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
672	BRCA1	"breast cancer 1, early onset"	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
1495	CTNNA1	"catenin (cadherin-associated protein), alpha 1, 102kDa"	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
4864	NPC1	"Niemann-Pick disease, type C1"	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
8737	RIPK1	receptor (TNFRSF)-interacting serine-threonine kinase 1	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
5154	PDGFA	platelet-derived growth factor alpha polypeptide	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
2627	GATA6	GATA binding protein 6	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
22930	RAB3GAP1	RAB3 GTPase activating protein subunit 1 (catalytic)	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
7200	TRH	thyrotropin-releasing hormone	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
2046	EPHA8	EPH receptor A8	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
4350	MPG	N-methylpurine-DNA glycosylase	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
22978	NT5C2	"5'-nucleotidase, cytosolic II"	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
347	APOD	apolipoprotein D	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
2067	ERCC1	"excision repair cross-complementing rodent repair deficiency, complementation group 1 (includes overlapping antisense sequence)"	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
54187	NANS	N-acetylneuraminic acid synthase	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
10133	OPTN	optineurin	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
5978	REST	RE1-silencing transcription factor	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
7186	TRAF2	TNF receptor-associated factor 2	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
3316	HSPB2	heat shock 27kDa protein 2	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
100532731	COMMD3-BMI1	COMMD3-BMI1 readthrough	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
6048	RNF5	"ring finger protein 5, E3 ubiquitin protein ligase"	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
5341	PLEK	pleckstrin	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
6778	STAT6	"signal transducer and activator of transcription 6, interleukin-4 induced"	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
6868	ADAM17	ADAM metallopeptidase domain 17	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
23550	PSD4	pleckstrin and Sec7 domain containing 4	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
52	ACP1	"acid phosphatase 1, soluble"	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
3486	IGFBP3	insulin-like growth factor binding protein 3	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
6720	SREBF1	sterol regulatory element binding transcription factor 1	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
1436	CSF1R	colony stimulating factor 1 receptor	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
4885	NPTX2	neuronal pentraxin II	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
92140	MTDH	metadherin	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
342574	KRT27	keratin 27	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
81	ACTN4	"actinin, alpha 4"	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
54840	APTX	aprataxin	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
8988	HSPB3	heat shock 27kDa protein 3	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
2042	EPHA3	EPH receptor A3	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
5934	RBL2	retinoblastoma-like 2 (p130)	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
660	BMX	BMX non-receptor tyrosine kinase	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
2720	GLB1	"galactosidase, beta 1"	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
165	AEBP1	AE binding protein 1	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
10663	CXCR6	chemokine (C-X-C motif) receptor 6	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
100128922	LOC100128922	connexin	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
57026	PDXP	"pyridoxal (pyridoxine, vitamin B6) phosphatase"	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
1464	CSPG4	chondroitin sulfate proteoglycan 4	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
9221	NOLC1	nucleolar and coiled-body phosphoprotein 1	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
2353	FOS	FBJ murine osteosarcoma viral oncogene homolog	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
57472	CNOT6	"CCR4-NOT transcription complex, subunit 6"	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
331	XIAP	X-linked inhibitor of apoptosis	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
1017	CDK2	cyclin-dependent kinase 2	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
3669	ISG20	interferon stimulated exonuclease gene 20kDa	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
5817	PVR	poliovirus receptor	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
7205	TRIP6	thyroid hormone receptor interactor 6	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
25819	CCRN4L	CCR4 carbon catabolite repression 4-like (S. cerevisiae)	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
6786	STIM1	stromal interaction molecule 1	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
2922	GRP	gastrin-releasing peptide	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
1440	CSF3	colony stimulating factor 3 (granulocyte)	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
8996	NOL3	nucleolar protein 3 (apoptosis repressor with CARD domain)	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
10263	CDK2AP2	cyclin-dependent kinase 2 associated protein 2	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
117189	GRDX	"Graves disease, susceptibility to, X-linked"	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
10309	CCNO	cyclin O	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
1031	CDKN2C	"cyclin-dependent kinase inhibitor 2C (p18, inhibits CDK4)"	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
7011	TEP1	telomerase-associated protein 1	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
5209	PFKFB3	"6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 3"	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
406	ARNTL	aryl hydrocarbon receptor nuclear translocator-like	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
3949	LDLR	low density lipoprotein receptor	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
57126	CD177	CD177 molecule	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
23771	DIANPH	diabetic nephropathy	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
65108	MARCKSL1	MARCKS-like 1	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
79971	WLS	wntless Wnt ligand secretion mediator	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
25865	PRKD2	protein kinase D2	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
114548	NLRP3	"NLR family, pyrin domain containing 3"	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
5669	PSG1	pregnancy specific beta-1-glycoprotein 1	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
7465	WEE1	WEE1 G2 checkpoint kinase	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
4613	MYCN	v-myc avian myelocytomatosis viral oncogene neuroblastoma derived homolog	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
27113	BBC3	BCL2 binding component 3	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
4314	MMP3	"matrix metallopeptidase 3 (stromelysin 1, progelatinase)"	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
11082	ESM1	endothelial cell-specific molecule 1	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
4673	NAP1L1	nucleosome assembly protein 1-like 1	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
7165	TPD52L2	tumor protein D52-like 2	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
117145	THEM4	thioesterase superfamily member 4	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
2264	FGFR4	fibroblast growth factor receptor 4	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
199699	DAND5	"DAN domain family member 5, BMP antagonist"	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
8932	MBD2	methyl-CpG binding domain protein 2	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
7430	EZR	ezrin	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
977	CD151	CD151 molecule (Raph blood group)	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
3726	JUNB	jun B proto-oncogene	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
3451	IFNA17	"interferon, alpha 17"	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
5047	PAEP	progestagen-associated endometrial protein	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
727738	AREGB	amphiregulin B	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
972	CD74	"CD74 molecule, major histocompatibility complex, class II invariant chain"	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
3315	HSPB1	heat shock 27kDa protein 1	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
3159	HMGA1	high mobility group AT-hook 1	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
51312	SLC25A37	"solute carrier family 25 (mitochondrial iron transporter), member 37"	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
5989	RFX1	"regulatory factor X, 1 (influences HLA class II expression)"	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
6098	ROS1	"c-ros oncogene 1 , receptor tyrosine kinase"	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
4763	NF1	neurofibromin 1	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
50943	FOXP3	forkhead box P3	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
10194	TSHZ1	teashirt zinc finger homeobox 1	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
2026	ENO2	"enolase 2 (gamma, neuronal)"	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
6635	SNRPE	small nuclear ribonucleoprotein polypeptide E	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
6093	ROCK1	"Rho-associated, coiled-coil containing protein kinase 1"	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
947	CD34	CD34 molecule	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
7048	TGFBR2	"transforming growth factor, beta receptor II (70/80kDa)"	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
5052	PRDX1	peroxiredoxin 1	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
3383	ICAM1	intercellular adhesion molecule 1	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
3438	IFN1@	"interferon, type 1, cluster"	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
22943	DKK1	dickkopf WNT signaling pathway inhibitor 1	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
6646	SOAT1	sterol O-acyltransferase 1	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
5725	PTBP1	polypyrimidine tract binding protein 1	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
5315	PKM	"pyruvate kinase, muscle"	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
5420	PODXL	podocalyxin-like	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
406903	MIR10B	microRNA 10b	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
3727	JUND	jun D proto-oncogene	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
58157	NGB	neuroglobin	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
1638	DCT	dopachrome tautomerase	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
5066	PAM	peptidylglycine alpha-amidating monooxygenase	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
811	CALR	calreticulin	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
1021	CDK6	cyclin-dependent kinase 6	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
2768	GNA12	guanine nucleotide binding protein (G protein) alpha 12	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
23552	CDK20	cyclin-dependent kinase 20	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
6302	TSPAN31	tetraspanin 31	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
1241	LTB4R	leukotriene B4 receptor	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
1286	COL4A4	"collagen, type IV, alpha 4"	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
361	AQP4	aquaporin 4	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
546	ATRX	alpha thalassemia/mental retardation syndrome X-linked	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
9242	MSC	musculin	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
1270	CNTF	ciliary neurotrophic factor	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
4010	LMX1B	"LIM homeobox transcription factor 1, beta"	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
374	AREG	amphiregulin	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
898	CCNE1	cyclin E1	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
8170	SLC14A2	"solute carrier family 14 (urea transporter), member 2"	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
28956	LAMTOR2	"late endosomal/lysosomal adaptor, MAPK and MTOR activator 2"	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
51639	SF3B6	"splicing factor 3b, subunit 6, 14kDa"	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
4210	MEFV	Mediterranean fever	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
54472	TOLLIP	toll interacting protein	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
1909	EDNRA	endothelin receptor type A	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
3976	LIF	leukemia inhibitory factor	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
27165	GLS2	"glutaminase 2 (liver, mitochondrial)"	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
4256	MGP	matrix Gla protein	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
1728	NQO1	"NAD(P)H dehydrogenase, quinone 1"	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
7827	NPHS2	"nephrosis 2, idiopathic, steroid-resistant (podocin)"	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
56996	SLC12A9	"solute carrier family 12, member 9"	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
8091	HMGA2	high mobility group AT-hook 2	umls:C0017636	Glioblastoma	0.000597117	2	Biomarker									
